"","date","year","site","plot","subplot","type","diversity","id","species","genus","family","growth_form","seed_source_short","survival","height","number_leaves","number_herb_damaged","percent_hmin","percent_hmax","number_fungal_damaged","percent_fungal","percent_fmin","percent_fmax","number_necrotic_damaged","percent_necrose","percent_nmin","percent_nmax","tot_veg","percent_herb","herb_max","grass","fern","herbaceous","woody","saplings","seedlings","open_ground","rock","leaflitter","leaflitter_dept","deadwood","moss","rli","soil_h20","soil_ph_k_cl","soil_n","soil_c","soil_c_n","soil_h20_all","soil_ph_k_cl_all","soil_n_all","soil_c_all","soil_c_n_all","notes"
"3637","2023-06-05",2023,"b","bm22","bm22-iv","seedling",4,"186","unknown sp.","unknown","unknown","unknown",NA,"1",4,3,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.4,0,107,0.01,0.3,0.05,0.01,2,8,NA,0,0.5,NA,0.02,0,23.7432507608233,4.72,3.63,0.174707360565662,2.18126422166824,12.3471334729921,4.674,3.618,0.121162350475788,1.29043641090393,10.3380218734651," "
"3638","2023-06-05",2023,"b","bm24","bm24-i",NA,2,"170","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","asp","1",39,120,2,0.1,0.1,6,0.05,0.1,NA,0,0,NA,NA,0.35,0.0166666666666667,65,0.01,0.3,0.02,0.02,4,22,NA,0,0.25,NA,0.01,0.05,15.9318077382594,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3639","2023-06-05",2023,"b","bm24","bm24-i",NA,2,"167","smilax china","smilax","smilacaceae","shrub/liana","ei","1",28,18,9,0.3,0.6,0,0,NA,NA,0,0,NA,NA,0.35,0.5,65,0.01,0.3,0.02,0.02,4,22,NA,0,0.25,NA,0.01,0.05,15.9318077382594,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3640","2023-06-05",2023,"b","bm24","bm24-i",NA,2,"209","betula luminifera","betula","betulaceae","shrub/tree","ii","1",32,10,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.35,0,65,0.01,0.3,0.02,0.02,4,22,NA,0,0.25,NA,0.01,0.05,15.9318077382594,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3641","2023-06-05",2023,"b","bm24","bm24-i",NA,2,"80","machilus leptophylla","machilus","lauraceae","shrub/tree","ii","1",23,8,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.35,0,65,0.01,0.3,0.02,0.02,4,22,NA,0,0.25,NA,0.01,0.05,15.9318077382594,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3642","2023-06-05",2023,"b","bm24","bm24-ii",NA,2,"84","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",58,100,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.05,0,75,0,0.03,0.001,0.01,1,9,NA,0,0.03,NA,0.05,0,20.5326389177076,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3643","2023-06-05",2023,"b","bm24","bm24-iii",NA,2,"139","camellia fraterna","camellia","theaceae","shrub/tree","ei","1",35,38,2,0.05,0.05,0,0,NA,NA,0,0,NA,NA,0.15,0.0526315789473684,35,0.001,0.08,0.02,0.08,8,5,NA,0,0.05,NA,0.01,0.001,14.4313995294953,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3644","2023-06-05",2023,"b","bm24","bm24-iii",NA,2,"125","camellia fraterna","camellia","theaceae","shrub/tree","ei","1",8,7,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.15,0,35,0.001,0.08,0.02,0.08,8,5,NA,0,0.05,NA,0.01,0.001,14.4313995294953,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3645","2023-06-05",2023,"b","bm24","bm24-iii",NA,2,"196","camellia fraterna","camellia","theaceae","shrub/tree","ei","1",43,42,5,0.1,0.5,0,0,NA,NA,0,0,NA,NA,0.15,0.119047619047619,35,0.001,0.08,0.02,0.08,8,5,NA,0,0.05,NA,0.01,0.001,14.4313995294953,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3646","2023-06-05",2023,"b","bm24","bm24-iii",NA,2,"38","camellia fraterna","camellia","theaceae","shrub/tree","ei","1",19,31,1,0.05,0.05,0,0,NA,NA,0,0,NA,NA,0.15,0.032258064516129,35,0.001,0.08,0.02,0.08,8,5,NA,0,0.05,NA,0.01,0.001,14.4313995294953,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3647","2023-06-05",2023,"b","bm24","bm24-iii",NA,2,"46","camellia fraterna","camellia","theaceae","shrub/tree","ei","1",16,12,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.15,0,35,0.001,0.08,0.02,0.08,8,5,NA,0,0.05,NA,0.01,0.001,14.4313995294953,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3648","2023-06-05",2023,"b","bm24","bm24-iii",NA,2,"6","camellia fraterna","camellia","theaceae","shrub/tree","ei","1",34,57,3,0.1,0.2,0,0,NA,NA,0,0,NA,NA,0.15,0.0526315789473684,35,0.001,0.08,0.02,0.08,8,5,NA,0,0.05,NA,0.01,0.001,14.4313995294953,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3649","2023-06-05",2023,"b","bm24","bm24-iii",NA,2,"96","camellia fraterna","camellia","theaceae","shrub/tree","ei","1",41,58,8,0.05,0.99,0,0,NA,NA,0,0,NA,NA,0.15,0.137931034482759,35,0.001,0.08,0.02,0.08,8,5,NA,0,0.05,NA,0.01,0.001,14.4313995294953,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839,"hmax 0,1, 0,99 outlier "
"3650","2023-06-05",2023,"b","bm24","bm24-iii",NA,2,"192","camellia fraterna","camellia","theaceae","shrub/tree","ei","1",38,54,6,0.2,0.3,0,0,NA,NA,0,0,NA,NA,0.15,0.111111111111111,35,0.001,0.08,0.02,0.08,8,5,NA,0,0.05,NA,0.01,0.001,14.4313995294953,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3651","2023-06-05",2023,"b","bm24","bm24-iv",NA,2,"126","premna microphylla","premna","lamiaceae","shrub/tree","ei","1",14,6,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.25,0,57,0,0.2,0.02,0.01,4,9,NA,0,0.03,NA,0.02,0.01,13.9279533204767,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3652","2023-06-05",2023,"b","bm24","bm24-iv",NA,2,"137","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,"1",10,6,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.25,0,57,0,0.2,0.02,0.01,4,9,NA,0,0.03,NA,0.02,0.01,13.9279533204767,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3653","2023-06-05",2023,"b","bm24","bm24-iv",NA,2,"75","premna microphylla","premna","lamiaceae","shrub/tree","ei","1",9,9,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.25,0,57,0,0.2,0.02,0.01,4,9,NA,0,0.03,NA,0.02,0.01,13.9279533204767,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3654","2023-06-05",2023,"b","bm24","bm24-iv",NA,2,"180","premna microphylla","premna","lamiaceae","shrub/tree","ei","1",16,4,1,0.99,0.99,0,0,NA,NA,0,0,NA,NA,0.25,0.25,57,0,0.2,0.02,0.01,4,9,NA,0,0.03,NA,0.02,0.01,13.9279533204767,4.455,3.545,0.111053068190813,1.14586919546127,10.146874958724,4.459,3.509,0.141440124064684,1.74804040193558,10.676678312839," "
"3655","2023-06-16",2023,"b","bm29","bm29-i",NA,2,"136","premna microphylla","premna","lamiaceae","shrub/tree","ei","1",38,20,6,0.2,0.6,0,0,NA,NA,0,0,NA,NA,0.2,0.3,78,0.001,0.15,0.02,0.03,7,4,NA,0,0.7,NA,0.02,0,12.4452541895508,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795," "
"3656","2023-06-16",2023,"b","bm29","bm29-i",NA,2,"169","phoebe bournei","phoebe","lauraceae",NA,NA,"x",17,10,2,0.01,0.01,3,0.3,0.01,NA,0,0,NA,NA,0.2,0.2,78,0.001,0.15,0.02,0.03,7,4,NA,0,0.7,NA,0.02,0,12.4452541895508,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795,"presumed id, abesnt and dead in sep 23 "
"3657","2023-06-16",2023,"b","bm29","bm29-i",NA,2,"160","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",37,11,1,0.33,0.33,0,0,NA,NA,0,0,NA,NA,0.2,0.0909090909090909,78,0.001,0.15,0.02,0.03,7,4,NA,0,0.7,NA,0.02,0,12.4452541895508,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795," "
"3658","2023-06-16",2023,"b","bm29","bm29-i",NA,2,"8","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",21,12,3,0.01,0.05,0,0,NA,NA,0,0,NA,NA,0.2,0.25,78,0.001,0.15,0.02,0.03,7,4,NA,0,0.7,NA,0.02,0,12.4452541895508,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795," "
"3659","2023-06-16",2023,"b","bm29","bm29-i",NA,2,"34","phoebe bournei","phoebe","lauraceae",NA,NA,"x",24,22,7,0.1,0.5,0,0,NA,NA,0,0,NA,NA,0.2,0.318181818181818,78,0.001,0.15,0.02,0.03,7,4,NA,0,0.7,NA,0.02,0,12.4452541895508,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795,"presumed id, abesnt in sep 23 "
"3660","2023-06-16",2023,"b","bm29","bm29-i",NA,2,"154","camellia fraterna","camellia","theaceae","shrub/tree","ei","1",17,42,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.2,0,78,0.001,0.15,0.02,0.03,7,4,NA,0,0.7,NA,0.02,0,12.4452541895508,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795," "
"3661","2023-06-16",2023,"b","bm29","bm29-i",NA,2,"134","actinidia melanandra","actinidia","actinidiaceae","liana","ei","1",98,49,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.2,0,78,0.001,0.15,0.02,0.03,7,4,NA,0,0.7,NA,0.02,0,12.4452541895508,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795," "
"3662","2023-06-16",2023,"b","bm29","bm29-ii",NA,2,"29","lindera reflexa","lindera","lauraceae","shrub/tree","ei","1",29,17,4,0.1,0.2,0,0,NA,NA,0,0,NA,NA,0.8,0.235294117647059,45,0.15,0.35,0.1,0.1,3,2,NA,0,0.4,NA,0.02,0,16.8310275511411,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795," "
"3663","2023-06-16",2023,"b","bm29","bm29-ii",NA,2,"123","lindera reflexa","lindera","lauraceae","shrub/tree","ei","1",31,24,1,0.02,0.02,3,0.125,0.1,NA,0,0,NA,NA,0.8,0.0416666666666667,45,0.15,0.35,0.1,0.1,3,2,NA,0,0.4,NA,0.02,0,16.8310275511411,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795," "
"3664","2023-06-16",2023,"b","bm29","bm29-ii",NA,2,"24","lindera reflexa","lindera","lauraceae","shrub/tree","ei","1",46,70,3,0.1,0.5,7,0.1,0.8,NA,0,0,NA,NA,0.8,0.0428571428571429,45,0.15,0.35,0.1,0.1,3,2,NA,0,0.4,NA,0.02,0,16.8310275511411,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795," "
"3665","2023-06-16",2023,"b","bm29","bm29-iii",NA,2,"101","lindera reflexa","lindera","lauraceae","shrub/tree",NA,"1",65,68,8,0.2,0.8,0,0,NA,NA,0,0,NA,NA,0.7,0.117647058823529,41,0.02,0.5,0.15,0.03,4,5,NA,0,0.4,NA,0,0,34.8685157637123,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795," "
"3666","2023-06-16",2023,"b","bm29","bm29-iii",NA,2,"437","lindera glauca","lindera","lauraceae","shrub/tree",NA,"1",36,27,6,0.01,0.01,16,0.592592592592593,0.05,0.1,0,0,NA,NA,0.7,0.222222222222222,41,0.02,0.5,0.15,0.03,4,5,NA,0,0.4,NA,0,0,34.8685157637123,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795," "
"3667","2023-06-16",2023,"b","bm29","bm29-iii",NA,2,"107","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","asp","1",20,53,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0,41,0.02,0.5,0.15,0.03,4,5,NA,0,0.4,NA,0,0,34.8685157637123,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795," "
"3668","2023-06-16",2023,"b","bm29","bm29-iii",NA,2,"236","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","asp","1",35,150,13,0.01,0.05,0,0,NA,NA,0,0,NA,NA,0.7,0.0866666666666667,41,0.02,0.5,0.15,0.03,4,5,NA,0,0.4,NA,0,0,34.8685157637123,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795," "
"3669","2023-06-16",2023,"b","bm29","bm29-iv",NA,2,"177","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,57,72,22,0.02,0.6,0,0,NA,NA,0,0,NA,NA,0.15,0.305555555555556,35,0.001,0.1,0.001,0.01,1,0,NA,0,1,NA,0.01,0,11.4864544664718,4.85,3.76,0.113506998866796,1.08176857233047,9.4561813967866,4.53,3.536,0.128100711852312,1.54383064508438,11.4474313980795,"hdam noted in two distinct ranges; 0,02 - 0,1 and 0,4 - 0,6 "
"3670","2023-07-03",2023,"b","bn5","bn5-i",NA,1,"566x","itea omeiensis","itea","iteaceae","shrub/tree","ii","x",96,210,7,0.05,0.1,0,0,NA,NA,0,0,NA,NA,0.15,0.0333333333333333,143,0.01,0.07,0.01,0.07,2,0,NA,0,0.25,NA,0.01,0,87.1236736270478,4.535,3.655,0.125589024275541,1.41040879487991,11.1630696670265,4.571,3.605,0.0883877925574779,0.876347708702087,9.65852707040692,"presumed id, absent in sep 23 "
"3671","2023-07-03",2023,"b","bn5","bn5-i",NA,1,"805","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",27,14,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.15,0,143,0.01,0.07,0.01,0.07,2,0,NA,0,0.25,NA,0.01,0,87.1236736270478,4.535,3.655,0.125589024275541,1.41040879487991,11.1630696670265,4.571,3.605,0.0883877925574779,0.876347708702087,9.65852707040692," "
"3672","2023-07-03",2023,"b","bn5","bn5-ii",NA,1,"469","itea omeiensis","itea","iteaceae","shrub/tree",NA,"1",68,9,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.8,0,138,0.3,0.25,0.2,0.05,2,3,NA,0,0.5,NA,0,0.01,67.3669843826912,4.535,3.655,0.125589024275541,1.41040879487991,11.1630696670265,4.571,3.605,0.0883877925574779,0.876347708702087,9.65852707040692," "
"3673","2023-07-03",2023,"b","bn5","bn5-ii",NA,1,"737","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",73,9,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.8,0,138,0.3,0.25,0.2,0.05,2,3,NA,0,0.5,NA,0,0.01,67.3669843826912,4.535,3.655,0.125589024275541,1.41040879487991,11.1630696670265,4.571,3.605,0.0883877925574779,0.876347708702087,9.65852707040692," "
"3674","2023-07-03",2023,"b","bn5","bn5-iii",NA,1,"140","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",47,100,3,0.05,0.1,0,0,NA,NA,0,0,NA,NA,0.6,0.03,160,0.15,0.4,0.02,0.02,3,5,NA,0,0.2,NA,0,0,91.0622776198895,4.535,3.655,0.125589024275541,1.41040879487991,11.1630696670265,4.571,3.605,0.0883877925574779,0.876347708702087,9.65852707040692," "
"3675","2023-07-03",2023,"b","bn5","bn5-iii",NA,1,"234","rhus chinensis","rhus","anacardiaceae","shrub/tree","asp","1",89,6,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.6,0,160,0.15,0.4,0.02,0.02,3,5,NA,0,0.2,NA,0,0,91.0622776198895,4.535,3.655,0.125589024275541,1.41040879487991,11.1630696670265,4.571,3.605,0.0883877925574779,0.876347708702087,9.65852707040692," "
"3676","2023-07-03",2023,"b","bn5","bn5-iii",NA,1,"200","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",95,49,11,0.03,0.75,0,0,NA,NA,0,0,NA,NA,0.6,0.224489795918367,160,0.15,0.4,0.02,0.02,3,5,NA,0,0.2,NA,0,0,91.0622776198895,4.535,3.655,0.125589024275541,1.41040879487991,11.1630696670265,4.571,3.605,0.0883877925574779,0.876347708702087,9.65852707040692,"hdam notes in two distinc sets: 0,03 - 0,1 and 0,6 - 0,75 "
"3677","2023-07-03",2023,"b","bn5","bn5-iv",NA,1,"780","camellia fraterna","camellia","theaceae","shrub/tree","ei","1",79,7,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.9,0,200,0.2,0.4,0.15,0.15,2,1,NA,0,0.3,NA,0.02,0,75.1536965415484,4.535,3.655,0.125589024275541,1.41040879487991,11.1630696670265,4.571,3.605,0.0883877925574779,0.876347708702087,9.65852707040692," "
"3678","2023-07-03",2023,"b","bn5","bn5-iv",NA,1,"1072","loropetalum chinense","loropetalum","hamamelidaceae","shrub/tree",NA,"1",79,100,0,NA,NA,7,0.07,0.25,1,0,0,NA,NA,0.9,0,200,0.2,0.4,0.15,0.15,2,1,NA,0,0.3,NA,0.02,0,75.1536965415484,4.535,3.655,0.125589024275541,1.41040879487991,11.1630696670265,4.571,3.605,0.0883877925574779,0.876347708702087,9.65852707040692,"forgot to label in may 23 "
"3679","2023-06-16",2023,"b","bn28","bn28-i",NA,1,"113","alniphyllum fortunei","alniphyllum","styracaceae","tree","ii","x",68,26,4,0.01,0.02,0,0,NA,NA,0,0,NA,NA,0.4,0.153846153846154,85,0.02,0.35,0.001,0.01,3,0,NA,0,0.9,NA,0,0,54.6286427723134,4.225,3.44,0.128564786165953,1.27778577804565,9.8477649711156,4.299,3.416,0.146147560328245,1.93245069980621,11.6272664579002,"presumed id, absent in sep 23 "
"3680","2023-06-16",2023,"b","bn28","bn28-i",NA,1,"78","camellia japonica","camellia","theaceae","shrub/tree","ei","1",36,63,6,0.03,0.1,0,0,NA,NA,0,0,NA,NA,0.4,0.0952380952380952,85,0.02,0.35,0.001,0.01,3,0,NA,0,0.9,NA,0,0,54.6286427723134,4.225,3.44,0.128564786165953,1.27778577804565,9.8477649711156,4.299,3.416,0.146147560328245,1.93245069980621,11.6272664579002," "
"3681","2023-06-16",2023,"b","bn28","bn28-i",NA,1,"204","alniphyllum fortunei","alniphyllum","styracaceae","tree","ii","1",63,68,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.4,0,85,0.02,0.35,0.001,0.01,3,0,NA,0,0.9,NA,0,0,54.6286427723134,4.225,3.44,0.128564786165953,1.27778577804565,9.8477649711156,4.299,3.416,0.146147560328245,1.93245069980621,11.6272664579002," "
"3682","2023-06-16",2023,"b","bn28","bn28-ii",NA,1,"56","smilax glabra","smilax","smilacaceae","shrub/liana",NA,"1",25,5,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.6,0,98,0.01,0.6,0.1,0.001,0,0,NA,0,0.9,NA,0,0,50.6326728798574,4.225,3.44,0.128564786165953,1.27778577804565,9.8477649711156,4.299,3.416,0.146147560328245,1.93245069980621,11.6272664579002," "
"3683","2023-07-07",2023,"b","bo27","bo27-i",NA,2,"922","loropetalum chinense","loropetalum","hamamelidaceae","shrub/tree","asp","1",53,150,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.2,0,42,0,0.15,0.03,0.02,2,11,NA,0,0.25,NA,0,0.1,12.1509056005342,4.485,3.525,0.210688151419163,2.63583326339722,12.2874160721062,4.515,3.557,0.133665207028389,1.40802725553513,10.1252871290714," "
"3684","2023-07-07",2023,"b","bo27","bo27-i",NA,2,"848","camellia fraterna","camellia","theaceae","shrub/tree","ei","1",34,14,0,NA,NA,3,0.214285714285714,0.01,NA,0,0,NA,NA,0.2,0,42,0,0.15,0.03,0.02,2,11,NA,0,0.25,NA,0,0.1,12.1509056005342,4.485,3.525,0.210688151419163,2.63583326339722,12.2874160721062,4.515,3.557,0.133665207028389,1.40802725553513,10.1252871290714," "
"3685","2023-07-07",2023,"b","bo27","bo27-iii",NA,2,"939","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,17,19,5,0.15,0.3,0,0,NA,NA,0,0,NA,NA,0.1,0.263157894736842,17,0,0.001,0.001,0.1,7,14,NA,0,0.9,NA,0,0,4.37965924847952,4.485,3.525,0.210688151419163,2.63583326339722,12.2874160721062,4.515,3.557,0.133665207028389,1.40802725553513,10.1252871290714," "
"3686","2023-07-07",2023,"b","bo27","bo27-iii",NA,2,"949","camellia japonica","camellia","theaceae","shrub/tree","ei","1",25,16,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.1,0,17,0,0.001,0.001,0.1,7,14,NA,0,0.9,NA,0,0,4.37965924847952,4.485,3.525,0.210688151419163,2.63583326339722,12.2874160721062,4.515,3.557,0.133665207028389,1.40802725553513,10.1252871290714," "
"3687","2023-07-07",2023,"b","bo27","bo27-iii",NA,2,"889","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","ei",NA,32,9,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.1,0,17,0,0.001,0.001,0.1,7,14,NA,0,0.9,NA,0,0,4.37965924847952,4.485,3.525,0.210688151419163,2.63583326339722,12.2874160721062,4.515,3.557,0.133665207028389,1.40802725553513,10.1252871290714," "
"3688","2023-07-07",2023,"b","bo27","bo27-iii",NA,2,"577","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",29,14,0,NA,NA,3,0.214285714285714,0.05,0.15,0,0,NA,NA,0.1,0,17,0,0.001,0.001,0.1,7,14,NA,0,0.9,NA,0,0,4.37965924847952,4.485,3.525,0.210688151419163,2.63583326339722,12.2874160721062,4.515,3.557,0.133665207028389,1.40802725553513,10.1252871290714," "
"3689","2023-07-07",2023,"b","bo27","bo27-iii",NA,2,"973","euonymus maxiflorus","euonymus","celastraceae","shrub/tree","ei","1",25,42,0,NA,NA,2,0.0476190476190476,0.1,0.2,0,0,NA,NA,0.1,0,17,0,0.001,0.001,0.1,7,14,NA,0,0.9,NA,0,0,4.37965924847952,4.485,3.525,0.210688151419163,2.63583326339722,12.2874160721062,4.515,3.557,0.133665207028389,1.40802725553513,10.1252871290714," "
"3690","2023-07-07",2023,"b","bo27","bo27-iii",NA,2,"986","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","asp","1",14,17,0,NA,NA,4,0.235294117647059,0.05,0.1,0,0,NA,NA,0.1,0,17,0,0.001,0.001,0.1,7,14,NA,0,0.9,NA,0,0,4.37965924847952,4.485,3.525,0.210688151419163,2.63583326339722,12.2874160721062,4.515,3.557,0.133665207028389,1.40802725553513,10.1252871290714," "
"3691","2023-07-07",2023,"b","bo27","bo27-iii",NA,2,"866","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",36,23,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.1,0,17,0,0.001,0.001,0.1,7,14,NA,0,0.9,NA,0,0,4.37965924847952,4.485,3.525,0.210688151419163,2.63583326339722,12.2874160721062,4.515,3.557,0.133665207028389,1.40802725553513,10.1252871290714," "
"3692","2023-07-07",2023,"b","bo27","bo27-iv",NA,2,"907","itea omeiensis","itea","iteaceae","shrub/tree",NA,"1",18,11,0,NA,NA,0,0,NA,NA,3,0.272727272727273,0.05,0.1,0.1,0,44,0,0.1,0.001,0.001,1,2,NA,0,0.9,NA,0,0,5.6368427466033,4.485,3.525,0.210688151419163,2.63583326339722,12.2874160721062,4.515,3.557,0.133665207028389,1.40802725553513,10.1252871290714," "
"3693","2023-07-06",2023,"b","bo31","bo31-i",NA,4,"443","machilus grijsii","machilus","lauraceae","shrub/tree","ii","1",29,19,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,62,0.01,0.9,0.02,0.1,9,0,NA,0,1,NA,0,0,5.30708128078818,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3694","2023-07-06",2023,"b","bo31","bo31-i",NA,4,"913","alniphyllum fortunei","alniphyllum","styracaceae","tree",NA,"r",120,46,16,0.1,0.99,0,0,NA,NA,0,0,NA,NA,1,0.347826086956522,62,0.01,0.9,0.02,0.1,9,0,NA,0,1,NA,0,0,5.30708128078818,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
"3695","2023-07-06",2023,"b","bo31","bo31-i",NA,4,"1233","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",48,14,3,0.1,0.3,0,0,NA,NA,0,0,NA,NA,1,0.214285714285714,62,0.01,0.9,0.02,0.1,9,0,NA,0,1,NA,0,0,5.30708128078818,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282,"relabelled from 901 "
"3696","2023-07-06",2023,"b","bo31","bo31-i",NA,4,"942","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",31,5,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,62,0.01,0.9,0.02,0.1,9,0,NA,0,1,NA,0,0,5.30708128078818,4.54,3.63,0.161052688956261,2.07972687482834,12.7960469378449,4.524,3.614,0.138065771758556,1.61390882730484,10.7389973806282," "
