"date","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","tot_veg","herb_max","grass","fern","herbaceous","woody","open_ground","rock","leaflitter","leaflitter_dept","deadwood","moss","notes","survival","height","number_leaves","number_herb_damaged","percent_hmin","percent_hmax","number_fungal_damaged","percent_fungal","percent_fmin","percent_fmax","number_necrotic_damaged","percent_necrose","percent_nmin","percent_nmax","notes2","year","type","month","percent_herb","saplings","seedlings"
2023-09-27,"b","bj29","bj29-ii.o",8,"241","itea omeiensis","itea","iteaceae","shrub","II",0.3,31,0,0.2,0.02,0.1,NA,0,0.1,NA,0,0.25,"internal invader","1",32,12,3,0.1,0.25,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.25,8,3
2023-09-27,"b","bj29","bj29-ii.o",8,"264","itea omeiensis","itea","iteaceae","shrub","II",0.3,31,0,0.2,0.02,0.1,NA,0,0.1,NA,0,0.25,"internal invader","1",35,28,2,0.1,0.2,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0714285714285714,8,3
2023-09-27,"b","bj29","bj29-ii.o",8,"747","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.3,31,0,0.2,0.02,0.1,NA,0,0.1,NA,0,0.25,"planted, but not at this site","1",30,35,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0,8,3
2023-09-27,"b","bj29","bj29-ii.o",8,"864","itea omeiensis","itea","iteaceae","shrub","II",0.3,31,0,0.2,0.02,0.1,NA,0,0.1,NA,0,0.25,"internal invader","1",29,18,4,0.01,0.1,3,0.166666666666667,0.01,0.1,0,0,NA,NA,NA,2023,"sapling",9,0.222222222222222,8,3
2023-09-27,"b","bj29","bj29-ii.o",8,"904","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.3,31,0,0.2,0.02,0.1,NA,0,0.1,NA,0,0.25,"3; planted, but not at this site","1",36,100,10,0.01,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.1,8,3
2023-09-27,"b","bj29","bj29-ii.o",8,"931","lindera erythrocarpa","lindera","lauraceae","shrub/tree","EI",0.3,31,0,0.2,0.02,0.1,NA,0,0.1,NA,0,0.25,"external invader","1",15,4,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0,8,3
2023-09-27,"b","bj29","bj29-ii.o",8,"932","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.3,31,0,0.2,0.02,0.1,NA,0,0.1,NA,0,0.25,"external invader","1",53,46,5,0.01,0.2,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.108695652173913,8,3
2023-09-27,"b","bj29","bj29-ii.o",8,"961","lindera erythrocarpa","lindera","lauraceae","shrub/tree","EI",0.3,31,0,0.2,0.02,0.1,NA,0,0.1,NA,0,0.25,"external invader","1",15,19,4,0.01,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0.210526315789474,8,3
2023-09-27,"b","bj29","bj29-iii",8,"1195","schoepfia jasminodora","schoepfia","schoepfiaceae","shrub/tree","EI",0.95,32,0,0.9,0.05,0.01,NA,0.01,1,NA,0.02,0,"external invader","n",37,34,2,0.01,0.4,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0588235294117647,3,0
2023-09-27,"b","bj29","bj29-iii",8,"1227","euonymus maxiflorus","euonymus","celastraceae","shrub/tree","EI",0.95,32,0,0.9,0.05,0.01,NA,0.01,1,NA,0.02,0,"external invader","n",23,24,3,0.01,0.03,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.125,3,0
2023-09-27,"b","bj29","bj29-iii",8,"1253","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.95,32,0,0.9,0.05,0.01,NA,0.01,1,NA,0.02,0,"external invader","n",35,30,5,0.01,0.7,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.166666666666667,3,0
2023-09-27,"b","bj29","bj29-iii",8,"1292","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI",0.95,32,0,0.9,0.05,0.01,NA,0.01,1,NA,0.02,0,"external invader","n",54,25,8,0.01,0.5,6,0.24,0.01,0.3,0,0,NA,NA,NA,2023,"sapling",9,0.32,3,0
2023-09-27,"b","bj29","bj29-iii",8,"1374","rhododendron simsii","rhododendron","ericaceae","shrub/tree","II",0.95,32,0,0.9,0.05,0.01,NA,0.01,1,NA,0.02,0,"seedling; internal invader","s",14,5,0,NA,NA,2,0.4,0.01,0.05,0,0,NA,NA,NA,2023,"seedling",9,0,3,0
2023-09-27,"b","bj29","bj29-iii",8,"1399","smilax glabra","smilax","smilacaceae","shrub/liana","EI",0.95,32,0,0.9,0.05,0.01,NA,0.01,1,NA,0.02,0,"external invader","n",102,17,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0,3,0
2023-09-27,"b","bj29","bj29-iii",8,"770","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.95,32,0,0.9,0.05,0.01,NA,0.01,1,NA,0.02,0,"9; planted, but not at this site","1",90,270,36,0.01,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.133333333333333,3,0
2023-09-27,"b","bj29","bj29-iii",8,"858","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.95,32,0,0.9,0.05,0.01,NA,0.01,1,NA,0.02,0,"external invader","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,3,0
2023-09-27,"b","bj29","bj29-iii",8,"990","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.95,32,0,0.9,0.05,0.01,NA,0.01,1,NA,0.02,0,"3; planted, but not at this site","n",45,100,10,0.01,0.1,0,0,NA,NA,17,0.17,0.01,0.2,NA,2023,"sapling",9,0.1,3,0
2023-09-27,"b","bj29","bj29-iii",8,"998","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.95,32,0,0.9,0.05,0.01,NA,0.01,1,NA,0.02,0,"external invader","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,3,0
2023-09-27,"b","bj29","bj29-iii.o",8,"1151","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"external invader","n",35,27,2,0.01,0.2,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0740740740740741,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"1170","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"external invader","n",48,7,5,0.05,0.6,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.714285714285714,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"1186","unknown sp.","unknown","unknown","unknown",NA,0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,NA,"n",16,11,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"1206","smilax glabra","smilax","smilacaceae","shrub/liana","EI",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"external invader","l",61,6,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"1216","schoepfia jasminodora","schoepfia","schoepfiaceae","shrub/tree","EI",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"external invader","n",36,14,3,0.01,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.214285714285714,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"1217","camellia fraterna","camellia","theaceae","shrub/tree",NA,0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,NA,"n",10,7,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"1223","smilax china","smilax","smilacaceae","shrub/liana","EI",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"external invader","l",56,34,6,0.01,0.1,7,0.205882352941176,0.2,0.8,0,0,NA,NA,NA,2023,"sapling",9,0.176470588235294,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"1224","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"seedling; external invader","n",15,8,2,0.03,0.2,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0.25,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"1290","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"external invader","n",29,18,1,0.01,0.01,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0555555555555556,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"1291","unknown sp.","unknown","unknown","unknown",NA,0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,NA,"n",6,5,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"1379","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"external invader","n",21,8,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"1411","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"planted, but not at this site","n",34,45,9,0.01,0.1,0,0,NA,NA,8,0.177777777777778,0.01,0.05,NA,2023,"sapling",9,0.2,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"290","castanopsis sclerophylla","castanopsis","fagaceae","tree","II",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"internal invader","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"363","itea omeiensis","itea","iteaceae","shrub","II",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"internal invader","1",21,38,5,0.01,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.131578947368421,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"398","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"external invader","1",22,72,8,0.01,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.111111111111111,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"420","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"3; planted, but not at this site","1",58,100,17,0.01,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.17,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"43","itea omeiensis","itea","iteaceae","shrub","II",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"internal invader","1",25,44,3,0.01,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0681818181818182,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"595","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"external invader","1",24,37,1,0.01,0.01,0,0,NA,NA,2,0.0540540540540541,0.01,0.05,NA,2023,"sapling",9,0.027027027027027,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"616","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"3; external invader","1",90,100,7,0.01,0.2,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.07,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"844","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"planted, but not at this site","1",33,54,10,0.01,0.3,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.185185185185185,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"890","castanopsis sclerophylla","castanopsis","fagaceae","tree","II",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"could be 290; internal invader","n",32,12,11,0.01,0.6,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.916666666666667,9,5
2023-09-27,"b","bj29","bj29-iii.o",8,"897","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.7,33,0,0.6,0.03,0.07,NA,0,0.5,NA,0.01,0.1,"external invader","n",42,14,1,0.05,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0714285714285714,9,5
2023-09-27,"b","bj29","bj29-iv",8,"1136","smilax glabra","smilax","smilacaceae","shrub/liana","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","n",23,7,3,0.01,0.2,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.428571428571429,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1168","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","n",67,34,5,0.01,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.147058823529412,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1172","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"7; planted, but not at this site","n",61,210,21,0.01,0.3,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.1,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1181","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"planted, but not at this site","r",38,27,9,0.01,0.1,4,0.148148148148148,0.01,0.03,0,0,NA,NA,NA,2023,"sapling",9,0.333333333333333,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1183","itea omeiensis","itea","iteaceae","shrub","II",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"internal invader","n",13,16,3,0.01,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0.1875,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1189","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","n",32,14,1,0.01,0.01,5,0.357142857142857,0.01,0.01,0,0,NA,NA,NA,2023,"sapling",9,0.0714285714285714,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1217","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","n",21,11,1,0.03,0.03,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0909090909090909,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1232","photinia hirsuta","photinia","rosaceae","shrub/tree","II",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"internal invader","n",31,9,1,0.1,0.6,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.111111111111111,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1245","unknown sp.","unknown","unknown","unknown",NA,0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,NA,"n",14,4,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1262","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","n",39,26,5,0.01,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.192307692307692,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1284","unknown sp.","unknown","unknown","unknown",NA,0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,NA,"n",15,29,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1293","itea omeiensis","itea","iteaceae","shrub","II",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"internal invader","n",31,20,2,0.01,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.1,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1305","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"3; external invader","n",29,100,10,0.01,0.01,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.1,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1321","itea omeiensis","itea","iteaceae","shrub","II",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"internal invader","n",32,19,2,0.03,0.03,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.105263157894737,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1323","smilax glabra","smilax","smilacaceae","shrub/liana","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","n",125,8,3,0.1,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.375,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1330","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","n",22,8,2,0.01,0.05,2,0.25,0.01,0.01,0,0,NA,NA,NA,2023,"sapling",9,0.25,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1333","unknown sp.","unknown","unknown","unknown",NA,0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,NA,"n",8,4,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1366","castanopsis sclerophylla","castanopsis","fagaceae","tree","II",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"internal invader","n",19,13,2,0.01,0.7,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.153846153846154,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1380","unknown sp.","unknown","unknown","unknown",NA,0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,NA,"n",13,9,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1388","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","n",17,15,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1390","buddleja lindleyana","buddleja","scrophulariaceae","shrub",NA,0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,NA,"n",11,11,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1401","unknown sp.","unknown","unknown","unknown",NA,0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,NA,"s",10,4,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1413","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","n",32,19,4,0.01,0.05,3,0.157894736842105,0.05,0.05,0,0,NA,NA,NA,2023,"sapling",9,0.210526315789474,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1415","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","n",52,48,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0,13,4
2023-09-27,"b","bj29","bj29-iv",8,"1481","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","n",18,5,2,0.1,0.2,1,0.2,0.3,0.3,0,0,NA,NA,NA,2023,"sapling",9,0.4,13,4
2023-09-27,"b","bj29","bj29-iv",8,"382","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","1",54,14,9,0.01,0.2,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.642857142857143,13,4
2023-09-27,"b","bj29","bj29-iv",8,"392","distylium buxifolium","distylium","hamamelidaceae","shrub/tree",NA,0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,13,4
2023-09-27,"b","bj29","bj29-iv",8,"444","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","d;n",34,13,7,0.01,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.538461538461538,13,4
2023-09-27,"b","bj29","bj29-iv",8,"615x","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,13,4
2023-09-27,"b","bj29","bj29-iv",8,"670","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,13,4
2023-09-27,"b","bj29","bj29-iv",8,"708x","unknown sp.","unknown","unknown","unknown",NA,0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,13,4
2023-09-27,"b","bj29","bj29-iv",8,"793","trema cannabina","trema","cannabaceae","tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","n",14,10,1,0.03,0.03,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0.1,13,4
2023-09-27,"b","bj29","bj29-iv",8,"793x","lindera erythrocarpa","lindera","lauraceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,13,4
2023-09-27,"b","bj29","bj29-iv",8,"820","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,13,4
2023-09-27,"b","bj29","bj29-iv",8,"924","unknown sp.","unknown","unknown","unknown",NA,0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,13,4
2023-09-27,"b","bj29","bj29-iv",8,"925","unknown sp.","unknown","unknown","unknown",NA,0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,NA,"n",10,5,1,0.05,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0.2,13,4
2023-09-27,"b","bj29","bj29-iv",8,"925x","itea omeiensis","itea","iteaceae","shrub","II",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"internal invader","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,13,4
2023-09-27,"b","bj29","bj29-iv",8,"947","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,13,4
2023-09-27,"b","bj29","bj29-iv",8,"960x","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,"external invader","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,13,4
2023-09-27,"b","bj29","bj29-iv",8,"963","trema cannabina","trema","cannabaceae","tree",NA,0.95,51,0,0.5,0.1,0.35,NA,0,0.7,NA,0.05,0,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,9,NA,13,4
2023-09-27,"b","bj29","bj29-iv.o",8,"1328","unknown sp.","unknown","unknown","unknown",NA,0.5,45,0,0.4,0.02,0.1,NA,0,1,NA,0.02,0,NA,"s",10,5,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0,2,0
2023-09-27,"b","bj29","bj29-iv.o",8,"906","itea omeiensis","itea","iteaceae","shrub","II",0.5,45,0,0.4,0.02,0.1,NA,0,1,NA,0.02,0,"internal invader","1",63,55,17,0.01,0.6,3,0.0545454545454545,0.03,0.03,0,0,NA,NA,NA,2023,"sapling",9,0.309090909090909,2,0
2023-09-27,"b","bj29","bj29-iv.o",8,"967","itea omeiensis","itea","iteaceae","shrub","II",0.5,45,0,0.4,0.02,0.1,NA,0,1,NA,0.02,0,"internal invader","1",33,37,7,0.01,0.1,0,0,NA,NA,5,0.135135135135135,0.01,0.05,NA,2023,"sapling",9,0.189189189189189,2,0
2023-09-28,"b","bn28","bn28-i",1,"1332","broussonetia papyrifera","broussonetia","moraceae","tree","EI",0.4,85,0.02,0.35,0.001,0.01,NA,0,0.9,NA,0,0,"external invader","n",54,4,4,0.6,0.8,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,1,3,0
2023-09-28,"b","bn28","bn28-i",1,"1356","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI",0.4,85,0.02,0.35,0.001,0.01,NA,0,0.9,NA,0,0,"external invader","n",57,29,2,0.01,0.05,0,0,NA,NA,0,0,NA,NA,NA,2023,"sapling",9,0.0689655172413793,3,0
2023-09-28,"b","bn28","bn28-ii",1,"1268","unknown sp.","unknown","unknown","unknown",NA,0.6,98,0.01,0.6,0.1,0.001,NA,0,0.9,NA,0,0,NA,"s",7,10,1,0.1,0.1,0,0,NA,NA,0,0,NA,NA,NA,2023,"seedling",9,0.1,0,0
