"","date","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","type","survival","height","number_leaves","number_herb_damaged","number_fungal_damaged","number_necrotic_damaged","percent_hmin","percent_hmax","percent_fmin","percent_fmax","percent_nmin","percent_nmax","month","year","percent_herb","percent_necrose","percent_fungal","notes"
"1590",2023-07-04,"a","as10","as10-iii",8,"772","buddleja lindleyana","buddleja","scrophulariaceae","shrub",NA,NA,"1",97,40,14,0,0,0.05,0.15,NA,NA,NA,NA,7,NA,0.35,0,0,NA
"1591",2023-07-04,"a","as10","as10-iii",8,"764","alniphyllum fortunei","alniphyllum","styracaceae","tree",NA,NA,"1",20,12,7,0,0,0.01,0.6,NA,NA,NA,NA,7,NA,0.583333333333333,0,0,"presumed id, dead and label recovered"
"1592",2023-07-04,"a","as10","as10-iii.o",8,"768","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",34,29,14,0,0,0.01,0.99,NA,NA,NA,NA,7,NA,0.482758620689655,0,0,"hdam notes in two distinct sets, 0,01-0,05 and 0,5 - 0,99"
"1593",2023-07-04,"a","as10","as10-iv",8,"726","actinidia polygama","actinidia","actinidiaceae","liana",NA,NA,"1",49,17,11,0,0,0.05,0.25,NA,NA,NA,NA,7,NA,0.647058823529412,0,0,NA
"1594",2023-07-04,"a","as10","as10-iv",8,"749","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"1",31,100,15,0,NA,0.1,0.3,NA,NA,NA,NA,7,NA,0.15,NA,0,NA
"1595",2023-07-04,"a","as10","as10-iv.o",8,"746","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"1",23,21,2,8,NA,0.01,0.05,0.01,0.4,NA,NA,7,NA,0.0952380952380952,NA,0.380952380952381,NA
"1596",2023-07-04,"a","as10","as10-iv.o",8,"750","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"1",32,67,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1597",2023-07-04,"a","as10","as10-iv.o",8,"465","loropetalum chinense","loropetalum","hamamelidaceae","shrub",NA,NA,"1",35,52,6,0,0,0.01,0.03,NA,NA,NA,NA,7,NA,0.115384615384615,0,0,NA
"1598",2023-06-30,"a","at15","at15-i",8,"743","lithocarpus glaber","lithocarpus","fagaceae","tree",NA,NA,"r",30,8,4,5,0,0.01,0.15,0.02,0.9,NA,NA,6,NA,0.5,0,0.625,"outside plot"
"1599",2023-06-30,"a","at15","at15-i",8,"686","ilex pubescens","ilex","aquifoliaceae","shrub/tree",NA,NA,"1",54,9,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,NA
"1600",2023-06-30,"a","at15","at15-i.o",8,"492","fraxinus insularis","fraxinus","oleaceae","tree",NA,NA,"1",23,5,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,NA
"1601",2023-06-30,"a","at15","at15-ii.o",8,"594","camellia japonica","camellia","theaceae","shrub/tree",NA,NA,"1",21,10,3,1,0,0.01,0.03,0.03,NA,NA,NA,6,NA,0.3,0,0.1,NA
"1602",2023-06-30,"a","at15","at15-ii.o",8,"649","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"1",62,36,18,0,0,0.05,0.25,NA,NA,NA,NA,6,NA,0.5,0,0,NA
"1603",2023-06-30,"a","at15","at15-ii.o",8,"739","castanopsis fargesii","castanopsis","fagaceae","tree",NA,NA,"1",18,4,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,NA
"1604",2023-06-30,"a","at15","at15-iii",8,"638","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"1",24,7,7,0,0,0.1,0.7,NA,NA,NA,NA,6,NA,1,0,0,NA
"1605",2023-06-30,"a","at15","at15-iii.o",8,"683","euonymus maxiflorus","euonymus","celastraceae","shrub/tree",NA,NA,"1",46,12,4,0,0,0.1,0.15,NA,NA,NA,NA,6,NA,0.333333333333333,0,0,NA
"1606",2023-06-30,"a","at15","at15-iv",8,"313","camellia japonica","camellia","theaceae","shrub/tree",NA,NA,"1",77,100,6,0,0,0.05,0.1,NA,NA,NA,NA,6,NA,0.06,0,0,NA
"1607",2023-06-30,"a","at15","at15-iv",8,"406","camellia japonica","camellia","theaceae","shrub/tree",NA,NA,"1",74,120,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,NA
"1608",2023-06-30,"a","at15","at15-iv",8,"584","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"1",21,9,7,0,0,0.05,0.2,NA,NA,NA,NA,6,NA,0.777777777777778,0,0,NA
"1609",2023-06-30,"a","at15","at15-iv.o",8,"557","dalbergia hupeana","dalbergia","fabaceae","tree",NA,NA,"1",57,7,1,7,0,0.6,0.6,0.01,0.05,NA,NA,6,NA,0.142857142857143,0,1,NA
"1610",2023-06-30,"a","at15","at15-iv.o",8,"717","schoepfia jasminodora","schoepfia","schoepfiaceae","shrub/tree",NA,NA,"1",18,2,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,NA
"1611",2023-07-04,"a","awx12","awx12-i",4,"345","calicarpa dichotoma","calicarpa","lamiaceae","shrub/tree",NA,NA,"1",81,11,7,0,0,0.01,0.4,NA,NA,NA,NA,7,NA,0.636363636363636,0,0,NA
"1612",2023-07-04,"a","awx12","awx12-i",4,"451","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,NA,"1",55,100,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1613",2023-07-04,"a","awx12","awx12-i",4,"783","buddleja lindleyana","buddleja","scrophulariaceae","shrub",NA,NA,"1",68,18,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1614",2023-07-04,"a","awx12","awx12-ii",4,"643","camellia japonica","camellia","theaceae","shrub/tree",NA,NA,"1",51,100,4,0,0,0.1,0.3,NA,NA,NA,NA,7,NA,0.04,0,0,NA
"1615",2023-07-04,"a","awx12","awx12-ii",4,"752","buddleja lindleyana","buddleja","scrophulariaceae","shrub",NA,NA,"1",62,30,13,4,0,0.05,0.25,0.15,0.5,NA,NA,7,NA,0.433333333333333,0,0.133333333333333,"presumed id; based on 783"
"1616",2023-07-04,"a","awx12","awx12-ii",4,"812","rosa sp.","rosa","rosaceae","shrub/liana",NA,NA,"1",26,100,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1617",2023-07-04,"a","awx12","awx12-ii",4,"721","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree",NA,NA,"1",23,6,1,0,0,0.1,0.1,NA,NA,NA,NA,7,NA,0.166666666666667,0,0,NA
"1618",2023-07-04,"a","awx12","awx12-iii",4,"380","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"1",40,27,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1619",2023-07-04,"a","awx12","awx12-iii",4,"339","loropetalum chinense","loropetalum","hamamelidaceae","shrub",NA,NA,"1",51,100,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,"corret label"
"1620",2023-07-04,"a","awx12","awx12-iii",4,"612","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree",NA,NA,"1",44,100,11,0,0,0.01,0.05,NA,NA,NA,NA,7,NA,0.11,0,0,NA
"1621",2023-07-04,"a","awx12","awx12-iii",4,"435","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"1",48,120,3,0,0,0.05,0.15,NA,NA,NA,NA,7,NA,0.025,0,0,NA
"1622",2023-07-04,"a","awx12","awx12-iii",4,"720","aralia chinensis","aralia","araliaceae","tree",NA,NA,"1",16,22,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,"herb?"
"1623",2023-07-04,"a","awx12","awx12-iii",4,"760","aralia chinensis","aralia","araliaceae","tree",NA,NA,"1",18,24,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,"herb?"
"1624",2023-07-04,"a","awx12","awx12-iv",4,"755","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree",NA,NA,"1",42,13,5,0,0,0.01,0.2,NA,NA,NA,NA,7,NA,0.384615384615385,0,0,NA
"1625",2023-07-04,"a","awx12","awx12-iv",4,"664","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree",NA,NA,"1",41,10,10,0,0,0.5,0.9,NA,NA,NA,NA,7,NA,1,0,0,NA
"1626",2023-06-15,"a","aw14","aw14-i",1,"150","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",17,7,2,0,0,0.1,0.2,NA,NA,NA,NA,6,NA,0.285714285714286,0,0,"presumed id , see 221note: larasimairs,"
"1627",2023-06-15,"a","aw14","aw14-ii",1,"135","buddleja lindleyana","buddleja","scrophulariaceae","shrub",NA,NA,"1",57,59,11,0,0,0.03,0.1,NA,NA,NA,NA,6,NA,0.186440677966102,0,0,NA
"1628",2023-06-15,"a","aw14","aw14-ii",1,"178","buddleja lindleyana","buddleja","scrophulariaceae","shrub",NA,NA,"1",65,97,16,0,0,0.05,0.15,NA,NA,NA,NA,6,NA,0.164948453608247,0,0,NA
"1629",2023-06-15,"a","aw14","aw14-ii",1,"221","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",22,9,9,0,0,0.01,0.2,NA,NA,NA,NA,6,NA,1,0,0,"presumed id, heavily herbivorised and leaves barely intact enough for identification; true of all cfr. s. odoratissimus in this plot; hmax 0,05, 0,2 outlier"
"1630",2023-06-15,"a","aw14","aw14-ii",1,"5","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",6,5,5,0,0,0.2,0.5,NA,NA,NA,NA,6,NA,1,0,0,NA
"1631",2023-06-15,"a","aw14","aw14-ii",1,"16","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",9,5,4,0,0,0.25,0.33,NA,NA,NA,NA,6,NA,0.8,0,0,NA
"1632",2023-06-15,"a","aw14","aw14-ii",1,"322","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",19,8,7,0,0,0.1,0.15,NA,NA,NA,NA,6,NA,0.875,0,0,NA
"1633",2023-06-15,"a","aw14","aw14-iii",1,"416","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",8,9,9,0,0,0.01,0.05,NA,NA,NA,NA,6,NA,1,0,0,NA
"1634",2023-06-15,"a","aw14","aw14-iii",1,"141","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",11,12,10,0,0,0.15,0.33,NA,NA,NA,NA,6,NA,0.833333333333333,0,0,NA
"1635",2023-06-15,"a","aw14","aw14-iii",1,"403","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",20,12,12,0,0,0.05,0.9,NA,NA,NA,NA,6,NA,1,0,0,"hmin 0,6, 0,05 outlier"
"1636",2023-06-15,"a","aw14","aw14-iii",1,"203","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",10,6,6,0,0,0.15,0.5,NA,NA,NA,NA,6,NA,1,0,0,NA
"1637",2023-06-15,"a","aw14","aw14-iii",1,"235","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",6,5,5,0,0,0.25,0.4,NA,NA,NA,NA,6,NA,1,0,0,NA
"1638",2023-06-15,"a","aw14","aw14-iii",1,"494","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",7,6,5,0,0,0.1,0.2,NA,NA,NA,NA,6,NA,0.833333333333333,0,0,NA
"1639",2023-06-15,"a","aw14","aw14-iv",1,"356","buddleja lindleyana","buddleja","scrophulariaceae","shrub",NA,NA,"1",23,25,6,0,0,0.03,0.5,NA,NA,NA,NA,6,NA,0.24,0,0,"hmax 0,15, 0,5 outlier"
"1640",2023-06-15,"a","aw14","aw14-iv",1,"19","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",10,6,4,0,0,0.05,0.3,NA,NA,NA,NA,6,NA,0.666666666666667,0,0,NA
"1641",2023-06-15,"a","aw14","aw14-iv",1,"183","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"x",8,6,5,0,0,0.05,0.2,NA,NA,NA,NA,6,NA,0.833333333333333,0,0,"same individual as 19"
"1642",2023-06-15,"a","aw14","aw14-iv",1,"31","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"a",10,7,2,0,0,0.01,0.052,NA,NA,NA,NA,6,NA,0.285714285714286,0,0,"presumed id, abesnt and label retreive"
"1643",2023-06-15,"a","aw14","aw14-iv",1,"378","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",5,4,1,0,0,0.25,0.25,NA,NA,NA,NA,6,NA,0.25,0,0,NA
"1644",2023-06-15,"a","aw14","aw14-iv",1,"66","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",9,6,4,2,0,0.05,0.1,0.05,0.15,NA,NA,6,NA,0.666666666666667,0,0.333333333333333,NA
"1645",2023-06-15,"a","aw14","aw14-iv",1,"433","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",15,6,6,0,0,0.05,0.3,NA,NA,NA,NA,6,NA,1,0,0,NA
"1646",2023-06-15,"a","aw14","aw14-iv",1,"358","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",13,4,3,0,0,0.1,0.15,NA,NA,NA,NA,6,NA,0.75,0,0,NA
"1647",2023-06-15,"a","aw14","aw14-iv",1,"461","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",16,9,7,0,0,0.1,0.5,NA,NA,NA,NA,6,NA,0.777777777777778,0,0,"hmax 0,2, 0,5 outlier"
"1648",2023-06-15,"a","aw14","aw14-iv",1,"214","styrax odoratissimus","styrax","styracaceae","shrub/tree",NA,NA,"1",30,13,5,0,0,0.05,0.15,NA,NA,NA,NA,6,NA,0.384615384615385,0,0,NA
"1649",2023-06-15,"a","aw14","aw14-iv",1,"163","mussaenda equifolia","mussaenda",NA,NA,NA,NA,"1",6,8,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,NA
"1650",2023-06-15,"a","aw14","aw14-iv",1,"32","buddleja lindleyana","buddleja","scrophulariaceae","shrub",NA,NA,"1",46,35,18,0,0,0.01,0.8,NA,NA,NA,NA,6,NA,0.514285714285714,0,0,"hmin 0,2, 0,01 outlie"
"1651",2023-06-15,"a","aw14","aw14-iv",1,"446","buddleja lindleyana","buddleja","scrophulariaceae","shrub",NA,NA,"1",41,42,22,0,0,0.3,0.5,NA,NA,NA,NA,6,NA,0.523809523809524,0,0,NA
"1652",2023-07-06,"b","bg28","bg28-i",2,"951","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree",NA,NA,"1",63,16,2,0,0,0.01,0.2,NA,NA,NA,NA,7,NA,0.125,0,0,NA
"1653",2023-07-06,"b","bg28","bg28-i",2,"692","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree",NA,NA,"1",41,22,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1654",2023-07-06,"b","bg28","bg28-i",2,"953","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",22,6,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1655",2023-07-06,"b","bg28","bg28-i",2,"846","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",24,10,2,0,0,0.05,0.1,NA,NA,NA,NA,7,NA,0.2,0,0,NA
"1656",2023-07-06,"b","bg28","bg28-i",2,"968","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree",NA,NA,"1",25,12,3,0,0,0.01,0.01,NA,NA,NA,NA,7,NA,0.25,0,0,"presumed id, absent"
"1657",2023-07-06,"b","bg28","bg28-i",2,"636","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree",NA,NA,"1",27,32,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1658",2023-07-06,"b","bg28","bg28-i",2,"933","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,NA,"1",28,35,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,"presumed id, anse,t"
"1659",2023-07-06,"b","bg28","bg28-i",2,"447","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,NA,"1",38,34,7,0,0,0.01,0.05,NA,NA,NA,NA,7,NA,0.205882352941176,0,0,NA
"1660",2023-07-06,"b","bg28","bg28-ii",2,"984","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",13,9,1,0,0,0.02,0.02,NA,NA,NA,NA,7,NA,0.111111111111111,0,0,NA
"1661",2023-07-06,"b","bg28","bg28-ii",2,"788","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",9,11,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1662",2023-07-06,"b","bg28","bg28-ii",2,"860","litsea cubeba","litsea","lauraceae","shrub/tree",NA,NA,"1",33,5,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1663",2023-07-06,"b","bg28","bg28-ii",2,"861","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",23,8,4,0,0,0.9,0.99,NA,NA,NA,NA,7,NA,0.5,0,0,NA
"1664",2023-07-06,"b","bg28","bg28-ii",2,"867","premna microphylla","premna","lamiaceae","shrub/tree",NA,NA,"1",24,31,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1665",2023-07-06,"b","bg28","bg28-ii",2,"946","litsea cubeba","litsea","lauraceae","shrub/tree",NA,NA,"1",28,22,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,"connected to 860"
"1666",2023-07-06,"b","bg28","bg28-iii",2,"732","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",24,9,2,1,0,0.05,0.2,1,NA,NA,NA,7,NA,0.222222222222222,0,0.111111111111111,NA
"1667",2023-07-06,"b","bg28","bg28-iii",2,"934","loropetalum chinense","loropetalum","hamamelidaceae","shrub",NA,NA,"1",19,53,3,0,0,0.01,0.1,NA,NA,NA,NA,7,NA,0.0566037735849057,0,0,NA
"1668",2023-07-06,"b","bg28","bg28-iii",2,"917","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",12,5,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1669",2023-07-06,"b","bg28","bg28-iii",2,"165","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",32,20,5,0,0,0.01,0.25,NA,NA,NA,NA,7,NA,0.25,0,0,NA
"1670",2023-07-06,"b","bg28","bg28-iii",2,"480","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",36,12,1,0,0,0.3,0.3,NA,NA,NA,NA,7,NA,0.0833333333333333,0,0,NA
"1671",2023-06-12,"b","bi25","bi25-i",1,"1","camellia fraterna","camellia","theaceae","shrub/tree",NA,NA,"1",20,6,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,NA
"1672",2023-06-12,"b","bi25","bi25-i",1,"2","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"1",38,56,18,4,0,0.15,0.3,0.8,NA,NA,NA,6,NA,0.321428571428571,0,0.0714285714285714,NA
"1673",2023-06-12,"b","bi25","bi25-i",1,"884","smilax glabra","smilax","smilacaceae","shrub/liana",NA,NA,"1",12,2,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,NA
"1674",2023-06-12,"b","bi25","bi25-i",1,"4","camellia fraterna","camellia","theaceae","shrub/tree",NA,NA,"1",15,6,2,0,0,0.2,0.45,NA,NA,NA,NA,6,NA,0.333333333333333,0,0,NA
"1675",2023-06-12,"b","bi25","bi25-ii",1,"229","phyllostachys glauca","phyllostachys","poaceae","shrub/tree",NA,NA,"1",18,12,0,0,3,NA,NA,NA,NA,0.1,0.6,6,NA,0,0.25,0,"note: smilax 3"
"1676",2023-06-12,"b","bi25","bi25-ii",1,"362","phyllostachys glauca","phyllostachys","poaceae","shrub/tree",NA,NA,"1",31,14,6,0,0,0.02,0.4,NA,NA,NA,NA,6,NA,0.428571428571429,0,0,"note: smilax 3; 0,25, 0,02 oultlier"
"1677",2023-06-12,"b","bi25","bi25-ii",1,"233","camellia fraterna","camellia","theaceae","shrub/tree",NA,NA,"1",20,47,0,5,0,NA,NA,0.05,0.1,NA,NA,6,NA,0,0,0.106382978723404,NA
"1678",2023-06-12,"b","bi25","bi25-ii",1,"347","phyllostachys glauca","phyllostachys","poaceae","shrub/tree",NA,NA,"1",11,24,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,"note: smilax 3"
"1679",2023-06-12,"b","bi25","bi25-ii",1,"265","phyllostachys glauca","phyllostachys","poaceae","shrub/tree",NA,NA,"1",9,23,1,0,0,0.1,0.1,NA,NA,NA,NA,6,NA,0.0434782608695652,0,0,"note: smilax 3"
"1680",2023-06-12,"b","bi25","bi25-ii",1,"396","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",24,30,3,4,0,0.01,0.01,0.2,NA,NA,NA,6,NA,0.1,0,0.133333333333333,NA
"1681",2023-06-12,"b","bi25","bi25-ii",1,"26","unknown sp.","unknown","unknown","unknown",NA,NA,"1",19,9,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,NA
"1682",2023-06-12,"b","bi25","bi25-ii",1,"95","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree",NA,NA,"1",37,150,16,0,0,0.1,0.2,NA,NA,NA,NA,6,NA,0.106666666666667,0,0,NA
"1683",2023-06-12,"b","bi25","bi25-ii",1,"47","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",16,8,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,NA
"1684",2023-06-12,"b","bi25","bi25-ii",1,"343","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",8,5,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,NA
"1685",2023-06-12,"b","bi25","bi25-ii",1,"407","camellia fraterna","camellia","theaceae","shrub/tree",NA,NA,"1",17,18,6,0,0,0.01,0.02,NA,NA,NA,NA,6,NA,0.333333333333333,0,0,NA
"1686",2023-06-12,"b","bi25","bi25-ii",1,"176","camellia fraterna","camellia","theaceae","shrub/tree",NA,NA,"1",13,10,4,0,0,0.7,0.75,NA,NA,NA,NA,6,NA,0.4,0,0,NA
"1687",2023-06-12,"b","bi25","bi25-iii",1,"477","lindera erythrocarpa","lindera","lauraceae","shrub/tree",NA,NA,"1",16,6,1,0,0,0.01,0.01,NA,NA,NA,NA,6,NA,0.166666666666667,0,0,NA
"1688",2023-06-12,"b","bi25","bi25-iii",1,"53","camellia fraterna","camellia","theaceae","shrub/tree",NA,NA,"1",9,9,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,NA
"1689",2023-06-12,"b","bi25","bi25-iii",1,"119","lindera erythrocarpa","lindera","lauraceae","shrub/tree",NA,NA,"1",16,3,1,0,0,0.6,0.6,NA,NA,NA,NA,6,NA,0.333333333333333,0,0,NA
"1690",2023-06-12,"b","bi25","bi25-iii",1,"36","camellia fraterna","camellia","theaceae","shrub/tree",NA,NA,"1",35,22,2,0,0,0.01,0.01,NA,NA,NA,NA,6,NA,0.0909090909090909,0,0,NA
"1691",2023-06-12,"b","bi25","bi25-iv",1,"237","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree",NA,NA,"1",90,500,17,0,0,0.05,0.05,NA,NA,NA,NA,6,NA,0.034,0,0,NA
"1692",2023-06-12,"b","bi25","bi25-iv",1,"190","litsea cubeba","litsea","lauraceae","shrub/tree",NA,NA,"1",13,10,2,0,0,0.03,0.03,NA,NA,NA,NA,6,NA,0.2,0,0,NA
"1693",2023-06-12,"b","bi25","bi25-iv",1,"40","ilex chinensis","ilex","aquifoliaceae","shrub/tree",NA,NA,"1",40,40,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,NA
"1694",2023-06-12,"b","bi25","bi25-iv",1,"330","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",16,19,2,0,0,0.03,0.3,NA,NA,NA,NA,6,NA,0.105263157894737,0,0,NA
"1695",2023-07-06,"b","bj29","bj29-i",8,"576","euonymus maxiflorus","euonymus","celastraceae","shrub/tree",NA,NA,"x",32,20,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,"presumed id, abesnt in sep 23"
"1696",2023-07-06,"b","bj29","bj29-i",8,"938","itea omeiensis","itea","iteaceae","shrub",NA,NA,"1",23,12,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1697",2023-07-06,"b","bj29","bj29-i",8,"971","itea omeiensis","itea","iteaceae","shrub",NA,NA,"x",24,9,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,"presumed id, absent in sep 23"
"1698",2023-07-06,"b","bj29","bj29-i",8,"786","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"x",58,26,5,0,0,0.1,0.5,NA,NA,NA,NA,7,NA,0.192307692307692,0,0,NA
"1699",2023-07-06,"b","bj29","bj29-i",8,"981","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"x",67,12,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1700",2023-07-06,"b","bj29","bj29-i",8,"568b","itea omeiensis","itea","iteaceae","shrub",NA,NA,"x",50,25,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1701",2023-07-06,"b","bj29","bj29-ii",8,"593","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree",NA,NA,"1",50,24,7,0,0,0.01,0.1,NA,NA,NA,NA,7,NA,0.291666666666667,0,0,"mistyped as 953"
"1702",2023-07-06,"b","bj29","bj29-ii",8,"935","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"x",58,150,3,0,0,0.1,0.15,NA,NA,NA,NA,7,NA,0.02,0,0,NA
"1703",2023-07-06,"b","bj29","bj29-ii",8,"923","itea omeiensis","itea","iteaceae","shrub",NA,NA,"x",23,4,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1704",2023-07-06,"b","bj29","bj29-ii",8,"940","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,NA,"1",36,34,3,4,0,0.01,0.05,0.01,0.1,NA,NA,7,NA,0.0882352941176471,0,0.117647058823529,NA
"1705",2023-07-06,"b","bj29","bj29-ii",8,"681","ilex ficoidea","ilex","aquifoliaceae","shrub/tree",NA,NA,"1",67,100,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1706",2023-07-06,"b","bj29","bj29-ii",8,"269","ilex ficoidea","ilex","aquifoliaceae","shrub/tree",NA,NA,"1",83,100,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1707",2023-07-06,"b","bj29","bj29-ii",8,"978","euonymus maxiflorus","euonymus","celastraceae","shrub/tree",NA,NA,"1",49,100,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1708",2023-07-06,"b","bj29","bj29-ii",8,"728","premna microphylla","premna","lamiaceae","shrub/tree",NA,NA,"1",17,8,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1709",2023-07-06,"b","bj29","bj29-ii",8,"862","euonymus maxiflorus","euonymus","celastraceae","shrub/tree",NA,NA,"1",71,180,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
"1710",2023-07-06,"b","bj29","bj29-ii",8,"745","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"1",68,120,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,NA
