"","date","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","type","survival","height","number_leaves","number_herb_damaged","number_fungal_damaged","number_necrotic_damaged","percent_hmin","percent_hmax","percent_fmin","percent_fmax","percent_nmin","percent_nmax","notes"
"1089",2023-09-27,"b","bj29","bj29-iv",8,"820","camellia fraterna","camellia","theaceae","shrub/tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external invader"
"1090",2023-09-27,"b","bj29","bj29-iv",8,"924","unknown sp.","unknown","unknown","unknown",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091",2023-09-27,"b","bj29","bj29-iv",8,"925","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",10,5,1,0,0,0.05,0.05,NA,NA,NA,NA,NA
"1092",2023-09-27,"b","bj29","bj29-iv",8,"925x","itea omeiensis","itea","iteaceae","shrub","II",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"internal invader"
"1093",2023-09-27,"b","bj29","bj29-iv",8,"947","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external invader"
"1094",2023-09-27,"b","bj29","bj29-iv",8,"960x","camellia fraterna","camellia","theaceae","shrub/tree","EI",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external invader"
"1095",2023-09-27,"b","bj29","bj29-iv",8,"963","trema cannabina","trema","cannabaceae","tree",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",2023-09-27,"b","bj29","bj29-iv.o",8,"1328","unknown sp.","unknown","unknown","unknown",NA,"seedling","s",10,5,0,0,0,NA,NA,NA,NA,NA,NA,NA
"1097",2023-09-27,"b","bj29","bj29-iv.o",8,"906","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",63,55,17,3,0,0.01,0.6,0.03,0.03,NA,NA,"internal invader"
"1098",2023-09-27,"b","bj29","bj29-iv.o",8,"967","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",33,37,7,0,5,0.01,0.1,NA,NA,0.01,0.05,"internal invader"
"1099",2023-09-28,"b","bn28","bn28-i",1,"1332","broussonetia papyrifera","broussonetia","moraceae","tree","EI","sapling","n",54,4,4,0,0,0.6,0.8,NA,NA,NA,NA,"external invader"
"1100",2023-09-28,"b","bn28","bn28-i",1,"1356","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","sapling","n",57,29,2,0,0,0.01,0.05,NA,NA,NA,NA,"external invader"
"1101",2023-09-28,"b","bn28","bn28-ii",1,"1268","unknown sp.","unknown","unknown","unknown",NA,"seedling","s",7,10,1,0,0,0.1,0.1,NA,NA,NA,NA,NA
"1102",2023-09-28,"b","bn28","bn28-iii",1,"56","manglietia fordiana","manglietia","magnoliaceae","tree","II","sapling","1",46,41,1,0,0,0.01,0.01,NA,NA,NA,NA,"41 leaves in plot; internal invader"
"1103",2023-09-28,"b","bn28","bn28-iv",1,"113","alniphyllum fortunei","alniphyllum","styracaceae","tree","II",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"internal invader"
"1104",2023-09-28,"b","bn28","bn28-iv",1,"204","alniphyllum fortunei","alniphyllum","styracaceae","tree","II","sapling","1",64,22,4,8,0,0.01,0.1,0.01,0.2,NA,NA,"internal invader"
"1105",2023-09-28,"b","bn28","bn28-iv",1,"78","camellia japonica","camellia","theaceae","shrub/tree","EI","sapling","1",45,150,25,0,0,0.01,0.03,NA,NA,NA,NA,"5; external invader"
"1106",2023-09-28,"b","bo27","bo27-i",2,"1329","manglietia fordiana","manglietia","magnoliaceae","tree","R","sapling","n",22,2,2,2,0,0.03,0.3,0.01,0.1,NA,NA,"regeneration"
"1107",2023-09-28,"b","bo27","bo27-i",2,"708","smilax glabra","smilax","smilacaceae","shrub/liana","EI","sapling","l",103,68,1,0,4,0.03,0.03,NA,NA,0.01,0.1,"outside plot; external invader"
"1108",2023-09-28,"b","bo27","bo27-i",2,"848","camellia fraterna","camellia","theaceae","shrub/tree","EI","sapling","1",31,24,5,8,0,0.01,0.1,0.01,0.2,NA,NA,"external invader"
"1109",2023-09-28,"b","bo27","bo27-i",2,"922","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP","sapling","1",58,150,30,0,5,0.01,0.2,NA,NA,0.3,0.3,"5; planted, but not at this site"
"1110",2023-09-28,"b","bo27","bo27-ii",2,"1235","castanopsis fargesii","castanopsis","fagaceae","tree","II","seedling","s",11,3,1,0,0,0.03,0.03,NA,NA,NA,NA,"seedling; internal invader"
"1111",2023-09-28,"b","bo27","bo27-ii",2,"1294","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,NA,"",36,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",2023-09-28,"b","bo27","bo27-ii",2,"1294a","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP","sapling","n",36,76,4,8,0,0.01,0.75,0.1,0.3,NA,NA,"planted, but not at this site"
"1113",2023-09-28,"b","bo27","bo27-ii",2,"1345","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","EI","sapling","n",44,100,3,0,0,0.1,0.1,NA,NA,NA,NA,"3; external invader"
"1114",2023-09-28,"b","bo27","bo27-iii",2,"1236","camellia japonica","camellia","theaceae","shrub/tree","EI","seedling","n",9,7,0,0,0,NA,NA,NA,NA,NA,NA,"external invader"
"1115",2023-09-28,"b","bo27","bo27-iii",2,"1249","camellia japonica","camellia","theaceae","shrub/tree","EI","sapling","n",17,40,4,0,0,0.01,0.1,NA,NA,NA,NA,"external invader"
"1116",2023-09-28,"b","bo27","bo27-iii",2,"1263","camellia japonica","camellia","theaceae","shrub/tree","EI","seedling","n",11,10,2,0,0,0.01,0.03,NA,NA,NA,NA,"external invader"
"1117",2023-09-28,"b","bo27","bo27-iii",2,"1283","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","seedling","n",14,4,1,0,0,0.6,0.6,NA,NA,NA,NA,"external invader"
"1118",2023-09-28,"b","bo27","bo27-iii",2,"1335","camellia japonica","camellia","theaceae","shrub/tree","EI","seedling","n",9,10,1,0,0,0.3,0.3,NA,NA,NA,NA,"external invader"
"1119",2023-09-28,"b","bo27","bo27-iii",2,"1405","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","n",25,15,5,0,0,0.01,0.1,NA,NA,NA,NA,"planted, but not at this site"
"1120",2023-09-28,"b","bo27","bo27-iii",2,"577","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",24,9,3,4,0,0.01,0.8,0.01,0.2,NA,NA,"internal invader"
"1121",2023-09-28,"b","bo27","bo27-iii",2,"866","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",37,48,0,0,0,NA,NA,NA,NA,NA,NA,"planted, but not at this site"
"1122",2023-09-28,"b","bo27","bo27-iii",2,"889","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",23,13,8,4,0,0.01,0.3,0.01,0.1,NA,NA,"external invader"
"1123",2023-09-28,"b","bo27","bo27-iii",2,"893","camellia japonica","camellia","theaceae","shrub/tree","EI","seedling","n",9,10,2,0,0,0.1,0.2,NA,NA,NA,NA,"external invader"
"1124",2023-09-28,"b","bo27","bo27-iii",2,"939","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",19,15,10,1,0,0.01,0.3,0.2,0.2,NA,NA,"external invader"
"1125",2023-09-28,"b","bo27","bo27-iii",2,"949","camellia japonica","camellia","theaceae","shrub/tree","EI","sapling","1",24,22,3,0,0,0.01,0.3,NA,NA,NA,NA,"external invader"
"1126",2023-09-28,"b","bo27","bo27-iii",2,"960","euonymus maxiflorus","euonymus","celastraceae","shrub/tree","EI","sapling","n",23,62,6,2,0,0.01,0.2,0.01,0.1,NA,NA,"external invader"
"1127",2023-09-28,"b","bo27","bo27-iii",2,"973","euonymus maxiflorus","euonymus","celastraceae","shrub/tree","EI","sapling","1",26,56,9,2,0,0.01,0.2,0.1,0.2,NA,NA,"external invader"
"1128",2023-09-28,"b","bo27","bo27-iii",2,"986","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP","sapling","1",22,23,0,6,0,NA,NA,0.01,0.1,NA,NA,"planted, but not at this site"
"1129",2023-09-28,"b","bo27","bo27-iv",2,"1304","unknown sp.","unknown","unknown","unknown",NA,"seedling","s",5,8,0,1,0,NA,NA,0.01,0.01,NA,NA,NA
"1130",2023-09-28,"b","bo27","bo27-iv",2,"1306","unknown sp.","unknown","unknown","unknown",NA,"seedling","s",14,3,2,2,0,0.01,0.2,0.01,0.4,NA,NA,NA
"1131",2023-09-28,"b","bo27","bo27-iv",2,"1347","fraxinus insularis","fraxinus","oleaceae","tree","EI","seedling","n",7,4,0,1,0,NA,NA,0.1,0.1,NA,NA,"external invader"
"1132",2023-09-28,"b","bo27","bo27-iv",2,"907","fraxinus insularis","fraxinus","oleaceae","tree","EI","seedling","1",12,3,3,0,0,0.01,0.3,NA,NA,NA,NA,"external invader"
"1133",2023-09-28,"b","bo31","bo31-i",4,"1233","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","r",51,25,5,1,0,0.1,0.4,0.2,0.2,NA,NA,"relabeled, formerly 901; external invader"
"1134",2023-09-28,"b","bo31","bo31-i",4,"1258","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","n",33,23,1,0,0,0.01,0.01,NA,NA,NA,NA,"planted, but not at this site"
"1135",2023-09-28,"b","bo31","bo31-i",4,"1274","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","r",61,21,5,0,0,0.03,0.2,NA,NA,NA,NA,"external invader"
"1136",2023-09-28,"b","bo31","bo31-i",4,"443","machilus grijsi","machilus","lauraceae","shrub/tree","II","sapling","1",42,12,6,0,0,0.1,0.4,NA,NA,NA,NA,"internal invader"
"1137",2023-09-28,"b","bo31","bo31-i",4,"650","camellia japonica","camellia","theaceae","shrub/tree","EI","sapling","1",66,150,10,0,0,NA,NA,NA,NA,NA,NA,"5; external invader"
"1138",2023-09-28,"b","bo31","bo31-i",4,"658","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",80,27,3,1,0,0.03,0.1,0.03,0.03,NA,NA,"external invader"
"1139",2023-09-28,"b","bo31","bo31-i",4,"715","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external invader"
"1140",2023-09-28,"b","bo31","bo31-i",4,"819","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",60,13,1,0,0,0.03,0.03,NA,NA,NA,NA,"external invader"
"1141",2023-09-28,"b","bo31","bo31-i",4,"842","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",38,17,0,0,0,NA,NA,NA,NA,NA,NA,"internal invader"
"1142",2023-09-28,"b","bo31","bo31-i",4,"913","alniphyllum fortunei","alniphyllum","styracaceae","tree",NA,NA,"",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143",2023-09-28,"b","bo31","bo31-i",4,"913a","alniphyllum fortunei","alniphyllum","styracaceae","tree","II","sapling","1",135,120,8,4,0,0.01,0.05,0.03,0.03,NA,NA,"4; internal invader"
"1144",2023-09-28,"b","bo31","bo31-i",4,"942","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",35,21,3,0,0,0.01,0.05,NA,NA,NA,NA,"external invader"
"1145",2023-09-28,"b","bo31","bo31-ii",4,"1269","unknown sp.","unknown","unknown","unknown",NA,"sapling","n",36,16,2,0,2,0.01,0.03,NA,NA,0.01,0.03,NA
"1146",2023-09-28,"b","bo31","bo31-ii",4,"1294","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",55,300,40,0,0,0.01,0.05,NA,NA,NA,NA,"relabelled from 876; 10; planted, but not at this site"
"1147",2023-09-28,"b","bo31","bo31-ii",4,"1348","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","n",24,14,5,3,0,0.01,0.5,0.01,0.05,NA,NA,"external invader"
"1148",2023-09-28,"b","bo31","bo31-ii",4,"1357","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",84,180,36,12,0,0.01,0.8,0.03,0.03,NA,NA,"relabelled from 445: 6; external invader"
"1149",2023-09-28,"b","bo31","bo31-ii",4,"445","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150",2023-09-28,"b","bo31","bo31-ii",4,"736","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",41,15,6,1,0,0.01,0.1,0.05,0.05,NA,NA,"external invader"
"1151",2023-09-28,"b","bo31","bo31-ii",4,"876","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152",2023-09-28,"b","bo31","bo31-ii",4,"918","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",53,39,6,0,0,0.01,0.3,NA,NA,NA,NA,"planted, but not at this site"
"1153",2023-09-28,"b","bo31","bo31-iii",4,"117","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",33,16,5,0,6,0.01,0.6,NA,NA,0.01,0.05,"external invader"
"1154",2023-09-28,"b","bo31","bo31-iii",4,"1230","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","n",21,9,1,0,0,0.05,0.05,NA,NA,NA,NA,"external invader"
"1155",2023-09-28,"b","bo31","bo31-iii",4,"1240","castanopsis fargesii","castanopsis","fagaceae","tree","II","sapling","n",43,34,8,0,2,0.01,0.1,NA,NA,0.01,0.1,"internal invader"
"1156",2023-09-28,"b","bo31","bo31-iii",4,"1270","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","n",24,14,4,0,0,0.01,0.1,NA,NA,NA,NA,"external invader"
"1157",2023-09-28,"b","bo31","bo31-iii",4,"1276","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","seedling","n",11,1,0,0,0,NA,NA,NA,NA,NA,NA,"external invader"
"1158",2023-09-28,"b","bo31","bo31-iii",4,"1367","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","n",45,360,60,24,0,0.01,0.1,0.01,0.03,NA,NA,"12; planted, but not at this site"
"1159",2023-09-28,"b","bo31","bo31-iii",4,"1370","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","n",18,4,1,0,0,0.01,0.01,NA,NA,NA,NA,"external invader"
"1160",2023-09-28,"b","bo31","bo31-iii",4,"1393","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","n",32,20,2,0,0,0.01,0.03,NA,NA,NA,NA,"external invader"
"1161",2023-09-28,"b","bo31","bo31-iii",4,"1419","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","n",19,4,1,0,0,0.05,0.05,NA,NA,NA,NA,"external invader"
"1162",2023-09-28,"b","bo31","bo31-iii",4,"21","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",29,9,1,1,0,0.03,0.03,0.03,0.03,NA,NA,"external invader"
"1163",2023-09-28,"b","bo31","bo31-iii",4,"215","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",36,6,0,0,0,NA,NA,NA,NA,NA,NA,"external invader"
"1164",2023-09-28,"b","bo31","bo31-iii",4,"219","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",23,7,3,0,0,0.01,0.1,NA,NA,NA,NA,"external invader"
"1165",2023-09-28,"b","bo31","bo31-iii",4,"227","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",43,25,8,0,0,0.01,0.5,NA,NA,NA,NA,"internal invader"
"1166",2023-09-28,"b","bo31","bo31-iii",4,"238","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",41,38,12,0,0,0.01,0.05,NA,NA,NA,NA,"external invader"
"1167",2023-09-28,"b","bo31","bo31-iii",4,"62","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",37,13,0,5,0,NA,NA,0.01,0.01,NA,NA,"external invader"
"1168",2023-09-28,"b","bo31","bo31-iii",4,"817","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",46,48,4,0,0,0.01,0.5,NA,NA,NA,NA,"external invader"
"1169",2023-09-28,"b","bo31","bo31-iii",4,"877","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",42,150,40,0,0,0.01,0.3,NA,NA,NA,NA,"5; planted, but not at this site"
"1170",2023-09-28,"b","bo31","bo31-iii",4,"908","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",27,11,7,0,0,0.01,0.1,NA,NA,NA,NA,"external invader"
"1171",2023-09-28,"b","bo31","bo31-iii",4,"966","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",52,57,10,10,0,0.01,0.3,0.05,0.1,NA,NA,"external invader"
"1172",2023-09-28,"b","bo31","bo31-iv",4,"12","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",32,14,9,0,1,0.1,0.6,NA,NA,0.3,0.3,"external invader"
"1173",2023-09-28,"b","bo31","bo31-iv",4,"122","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",39,46,5,0,0,0.01,0.1,NA,NA,NA,NA,"external invader"
"1174",2023-09-28,"b","bo31","bo31-iv",4,"1234","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","EI","sapling","n",22,100,33,0,0,0.01,0.05,NA,NA,NA,NA,"3; external invader"
"1175",2023-09-28,"b","bo31","bo31-iv",4,"1261","unknown sp.","unknown","unknown","unknown",NA,"seedling","s",5,7,0,0,2,NA,NA,NA,NA,0.01,0.2,NA
"1176",2023-09-28,"b","bo31","bo31-iv",4,"1368","rhus chinensis","rhus","anacardiaceae","shrub/tree","ASP","seedling","n",14,4,0,3,0,NA,NA,0.03,0.03,NA,NA,"check id; planted, but not at this site"
"1177",2023-09-28,"b","bo31","bo31-iv",4,"181","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",44,21,2,0,0,0.01,0.4,NA,NA,NA,NA,"external invader"
"1178",2023-09-28,"b","bo31","bo31-iv",4,"184","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",21,13,0,0,0,NA,NA,NA,NA,NA,NA,"external invader"
"1179",2023-09-28,"b","bo31","bo31-iv",4,"251","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","seedling","1",13,8,4,0,0,0.05,0.3,NA,NA,NA,NA,"external invader"
"1180",2023-09-28,"b","bo31","bo31-iv",4,"324","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI","sapling","1",38,19,1,0,0,0.4,0.4,NA,NA,NA,NA,"external invader"
"1181",2023-09-28,"b","bo31","bo31-iv",4,"346","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",43,10,1,0,0,0.05,0.05,NA,NA,NA,NA,"internal invader"
"1182",2023-09-28,"b","bq29","bq29-i",1,"1312","castanopsis fargesii","castanopsis","fagaceae","tree","II","sapling","n",23,7,3,0,0,0.03,0.2,NA,NA,NA,NA,"internal invader"
"1183",2023-09-28,"b","bq29","bq29-ii",1,"121","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",61,48,1,0,0,0.3,0.3,NA,NA,NA,NA,"planted, but not at this site"
"1184",2023-09-28,"b","bq29","bq29-ii",1,"268","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","seedling","r",12,44,2,1,0,0.01,0.2,0.2,0.2,NA,NA,"external invader"
"1185",2023-09-28,"b","bq29","bq29-ii",1,"297","dalbergia hupeana","dalbergia","fabaceae","tree","EI","sapling","1",31,67,33,0,0,0.01,0.4,NA,NA,NA,NA,"external invader"
"1186",2023-09-28,"b","bq29","bq29-ii",1,"568","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",79,150,30,0,0,0.05,0.25,NA,NA,NA,NA,"5; external invader"
"1187",2023-09-28,"b","bq29","bq29-ii",1,"776","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",44,22,7,11,0,0.1,0.5,0.05,0.3,NA,NA,"planted, but not at this site"
"1188",2023-09-28,"b","bq29","bq29-iii",1,"1252","camellia japonica","camellia","theaceae","shrub/tree","EI","seedling","n",13,15,3,0,1,0.01,0.03,NA,NA,0.05,0.05,"external invader"
"1189",2023-09-28,"b","bq29","bq29-iii",1,"1394","unknown sp.","unknown","unknown","unknown",NA,"sapling","n",31,9,9,0,0,0.01,0.05,NA,NA,NA,NA,NA
"1190",2023-09-28,"b","bq29","bq29-iii",1,"300","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",62,180,30,0,6,0.01,0.3,NA,NA,0.03,0.03,"6; external invader"
"1191",2023-09-28,"b","bq29","bq29-iii",1,"468x","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external invader"
"1192",2023-09-28,"b","bq29","bq29-iii",1,"48","liquidambar formosana","liquidambar","altingiaceae","tree","ASP","sapling","r",91,330,44,198,0,0.01,0.05,0.01,0.05,NA,NA,"11; planted, but not at this site"
"1193",2023-09-28,"b","bq29","bq29-iii",1,"615","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP","sapling","n",60,120,12,0,8,0.01,0.05,NA,NA,0.5,0.5,"4; planted, but not at this site"
"1194",2023-09-28,"b","bq29","bq29-iii",1,"785","camellia sinensis","camellia","theaceae","shrub/tree","EI","sapling","1",18,11,2,0,0,0.01,0.1,NA,NA,NA,NA,"external invader"
"1195",2023-09-28,"b","bq29","bq29-iv",1,"1331","unknown sp.","unknown","unknown","unknown",NA,"sapling","n",75,55,19,0,7,0.01,0.3,NA,NA,0.01,0.5,NA
"1196",2023-09-28,"b","bq29","bq29-iv",1,"1346","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","n",50,63,9,4,0,0.01,0.2,0.01,0.1,NA,NA,"external invader"
"1197",2023-09-28,"b","bq29","bq29-iv",1,"1416","unknown sp.","unknown","unknown","unknown",NA,"sapling","s",25,21,4,0,0,0.01,0.3,NA,NA,NA,NA,NA
"1198",2023-09-28,"b","bq29","bq29-iv",1,"27","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external invader"
"1199",2023-09-28,"b","bq29","bq29-iv",1,"270","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",18,20,4,0,10,0.01,0.05,NA,NA,0.01,0.1,"internal invader"
"1200",2023-09-28,"b","bq29","bq29-iv",1,"301","camellia sinensis","camellia","theaceae","shrub/tree","EI","sapling","1",47,42,16,0,4,0.01,0.3,NA,NA,0.01,0.1,"external invader"
"1201",2023-09-28,"b","bq29","bq29-iv",1,"386","unknown sp.","unknown","unknown","unknown",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202",2023-09-28,"b","bq29","bq29-iv",1,"395","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",51,270,27,9,0,0.01,0.03,0.03,0.03,NA,NA,"9; external invader"
"1203",2023-09-28,"b","bq29","bq29-iv",1,"580","unknown sp.","unknown","unknown","unknown",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204",2023-09-29,"b","bt8","bt8-i",24,"1319","unknown sp.","unknown","unknown","unknown",NA,NA,"h",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10; NA"
"1205",2023-09-29,"b","bt8","bt8-i",24,"1327","unknown sp.","unknown","unknown","unknown",NA,NA,"f",10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fern; NA"
"1206",2023-09-29,"b","bt8","bt8-i",24,"1408","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI","sapling","n",34,28,21,0,0,0.1,0.95,NA,NA,NA,NA,"external invader"
"1207",2023-09-29,"b","bt8","bt8-i",24,"570","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",36,100,23,0,0,0.01,0.1,NA,NA,NA,NA,"3; planted, but not at this site"
"1208",2023-09-29,"b","bt8","bt8-i",24,"813","camellia japonica","camellia","theaceae","shrub/tree","EI","sapling","1",77,100,13,10,0,0.01,0.05,0.01,0.03,NA,NA,"3; external invader"
"1209",2023-09-29,"b","bt8","bt8-i.o",24,"1340","smilax glabra","smilax","smilacaceae","shrub/liana","EI","sapling","l",30,6,2,0,0,0.2,0.4,NA,NA,NA,NA,"external invader"
"1210",2023-09-29,"b","bt8","bt8-i.o",24,"1364","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI","seedling","n",15,15,4,0,0,0.01,0.3,NA,NA,NA,NA,"external invader"
"1211",2023-09-29,"b","bt8","bt8-i.o",24,"489","alniphyllum fortunei","alniphyllum","styracaceae","tree","R","sapling","1",40,72,35,28,0,0.01,0.1,0.01,0.05,NA,NA,"regeneration"
"1212",2023-09-29,"b","bt8","bt8-i.o",24,"55","premna microphylla","premna","lamiaceae","shrub/tree","EI","sapling","1",39,23,4,2,0,0.01,0.05,0.01,0.05,NA,NA,"external invader"
"1213",2023-09-29,"b","bt8","bt8-i.o",24,"727","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",23,14,11,12,0,0.01,0.2,0.01,0.3,NA,NA,"internal invader"
"1214",2023-09-29,"b","bt8","bt8-ii",24,"1264","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","sapling","n",20,17,7,0,0,0.01,0.3,NA,NA,NA,NA,"external invader"
"1215",2023-09-29,"b","bt8","bt8-ii",24,"1272","unknown sp.","unknown","unknown","unknown",NA,"seedling","s",9,4,0,0,0,NA,NA,NA,NA,NA,NA,NA
"1216",2023-09-29,"b","bt8","bt8-ii",24,"1389","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","EI","sapling","n",30,150,0,0,0,NA,NA,NA,NA,NA,NA,"5; external invader"
"1217",2023-09-29,"b","bt8","bt8-ii",24,"307","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",95,67,4,12,0,0.01,0.05,0.01,0.03,NA,NA,"external invader"
"1218",2023-09-29,"b","bt8","bt8-ii",24,"314","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",46,52,2,0,0,0.01,0.03,NA,NA,NA,NA,"external invader"
"1219",2023-09-29,"b","bt8","bt8-ii",24,"58","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",43,32,7,0,0,0.1,0.2,NA,NA,NA,NA,"internal invader"
"1220",2023-09-29,"b","bt8","bt8-ii",24,"810","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",55,120,76,0,4,0.01,0.1,NA,NA,0.2,0.2,"4; external invader"
